measure,hazard,haz_type,x_ent,m_fut_cost,x_haz_today,x_haz_fut,ben_aai_Assets,bcr_aai_Assets,npv_aai_Assets,ben_rp250_Assets,bcr_rp250_Assets,npv_rp250_Assets,cost_Assets,approv,feas
Beach nourishment,TCs,TC,0.89921875,1.1295022406705815,1.05859375,2.39453125,2449991880.5692534,1.255260347679943,81390993126.66556,25163093412.380005,12.892382883402854,2148255351311.4165,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.89921875,1.1295022406705815,1.05859375,2.79296875,2154226928.9473195,1.103724328744963,87414383508.62265,25163093412.380005,12.892382883402854,2148255351311.4165,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.89921875,1.1295022406705815,1.76171875,2.79296875,7634428642.421659,3.911521351571697,105694857522.79527,376987444904.05835,193.1505956873988,3469975470516.4805,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.90703125,0.9409249341937181,2.67578125,3.87109375,4236774658.378174,2.6057734230015184,167623030176.8322,9.500052994298834e-05,5.842884648277716e-14,4762927342020.399,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.90703125,1.059075065806282,1.69140625,1.97265625,8192713504.339876,4.476692730685109,82349001976.55418,362180893608.65735,197.90421973770148,3130594347093.405,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.90703125,1.09017541138301,2.16015625,3.21484375,6784745929.653931,3.601583338958574,136759651804.04535,121017771839.46309,64.24051766919031,4488302210635.158,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.90703125,1.09017541138301,2.16015625,3.75390625,6784745929.653931,3.601583338958574,136759651804.04535,121017771839.46309,64.24051766919031,4488302210635.158,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.90703125,1.09017541138301,2.58203125,3.75390625,4635904308.804262,2.4609021314446387,163801124158.17416,9.500052994298834e-05,5.042964458543167e-14,4762927342020.399,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.90703125,1.1131576558386187,2.16015625,3.75390625,6784745929.653931,3.527225076866009,136759651804.04535,121017771839.46309,62.91420843232313,4488302210635.158,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.91484375,0.9037776804704579,2.93359375,2.27734375,6637264036.280115,4.249949255501944,163522010191.5085,-0.00023719895679091574,-1.518823907424926e-13,4785881730418.132,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.91484375,0.9037776804704579,3.35546875,2.27734375,6325498398.596368,4.050320593372099,175096529485.22092,-0.00023719895679091574,-1.518823907424926e-13,4785881730418.132,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.91484375,0.9037776804704579,3.35546875,3.94140625,3487443494.146946,2.2330673904999063,188679019113.49594,-0.00023719895679091574,-1.518823907424926e-13,4785881730418.132,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.91484375,0.9691645368655163,3.54296875,1.92578125,6093870947.472081,3.638748172317663,168368767931.27768,-0.00023719895679091574,-1.4163530503655374e-13,4785881730418.132,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.91484375,0.9732471793898902,3.35546875,2.27734375,6325498398.596368,3.7612123914238484,175096529485.22092,-0.00023719895679091574,-1.410411637623325e-13,4785881730418.132,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.91484375,1.266006746861746,2.27734375,3.44921875,7506140059.355667,3.4311278858786602,145690855911.0224,78499384150.6877,35.88281378363281,4673441455771.123,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.92265625,0.9732471793898902,1.31640625,2.39453125,3335730956.315434,1.9834630912457092,83575109528.75174,81347732541.19565,48.37027541040437,2303032888376.9297,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.92265625,0.9732471793898902,1.45703125,2.39453125,4389736570.780285,2.6101866674678127,86177201375.13637,159235597712.7519,94.68327482398635,2482938793793.668,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.92265625,0.9732471793898902,1.45703125,3.73046875,2349271265.780676,1.3969030800214899,96415703853.15425,159235597712.7519,94.68327482398635,2482938793793.668,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.92265625,1.020709265272436,2.76953125,1.08203125,7339635051.414057,4.161296593063796,90057684439.2925,211626808409.28305,119.98442847166487,3326184014922.476,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.92265625,1.0614231289060245,1.45703125,2.39453125,4389736570.780285,2.3933497797550465,86177201375.13637,159235597712.7519,86.81762027629723,2482938793793.668,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.92265625,1.081676541531509,1.12890625,1.29296875,4630431151.810028,2.477309578613444,26023599983.35802,92329972760.89009,49.39711193508648,1756059612259.229,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93046875,0.733993253138254,2.65234375,3.82421875,4455300076.170747,3.512700755991499,168697075903.50555,-0.00023719895679091574,-1.87015226942014e-13,4831790507213.597,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93046875,1.0308354631344838,1.66796875,3.82421875,5186574048.727091,2.9117058142384686,104326769319.09468,361779926154.6321,203.10067967076162,3043794296566.427,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93046875,1.0308354631344838,2.65234375,3.05078125,4749063278.609348,2.6660903769236524,168403312701.06696,-0.00023719895679091574,-1.331618087644794e-13,4831790507213.597,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93046875,1.0308354631344838,2.65234375,3.82421875,4455300076.170747,2.501173802608144,168697075903.50555,-0.00023719895679091574,-1.331618087644794e-13,4831790507213.597,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93828125,0.733993253138254,3.84765625,3.94140625,1529872693.6143644,1.2062004523943928,201175786161.14273,-0.00023719895679091574,-1.87015226942014e-13,4854744895611.33,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93828125,0.8433311413931587,3.14453125,3.77734375,3918150325.7239537,2.6886806307408095,185617433942.4656,-0.00023719895679091574,-1.6276870148871187e-13,4854744895611.33,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93828125,1.0412889601443653,3.75390625,2.18359375,4694434182.86366,2.608964996651675,183686220678.7455,-0.00023719895679091574,-1.3182499773216338e-13,4854744895611.33,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93828125,1.0412889601443653,3.75390625,2.53515625,3572646788.354675,1.9855237187565606,192184621861.1942,-0.00023719895679091574,-1.3182499773216338e-13,4854744895611.33,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93828125,1.0412889601443653,3.98828125,2.53515625,3447940168.2501373,1.916217132695319,194881553584.82202,-0.00023719895679091574,-1.3182499773216338e-13,4854744895611.33,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.93828125,1.0993815907860882,3.75390625,2.53515625,3572646788.354675,1.880606284272661,192184621861.1942,-0.00023719895679091574,-1.2485920808570877e-13,4854744895611.33,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.94609375,0.9006184092139117,3.63671875,2.01953125,5441785424.85389,3.4966877735404993,177335982146.6185,-0.00023719895679091574,-1.5241517762152952e-13,4877699284009.064,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.94609375,0.9409249341937181,2.93359375,2.41796875,5756707789.388715,3.540588624866151,170431081773.6865,-0.00023719895679091574,-1.4588614864073412e-13,4877699284009.064,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.95390625,0.9712118567168988,1.73828125,1.17578125,10681383149.31304,6.364580442913195,33623307690.511833,693301695396.7037,413.10889702933383,2428665156168.2695,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.95390625,1.018712516222572,3.28515625,1.19921875,8344428698.184087,4.740249791802459,117419538974.66142,304051047773.20825,172.72337844026643,4043944484214.756,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.95390625,1.0638055580922516,1.17578125,3.98828125,745140687.8912544,0.40535196736168966,92348071950.57431,46851934963.68548,25.487165472036953,2196872003634.8726,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.95390625,1.0844415077375258,1.73828125,1.17578125,10681383149.31304,5.700036327530446,33623307690.511833,693301695396.7037,369.97501114392827,2428665156168.2695,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.95390625,1.0844415077375258,1.73828125,2.13671875,8718781555.071297,4.652709382389772,91850436602.2482,393502519618.8127,209.98953276442003,3429356192085.5664,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.95390625,1.0844415077375258,1.97265625,1.17578125,10462667400.392979,5.58332038383475,50434544158.8513,391430523187.06726,208.8838281223932,3372718370418.3477,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96171875,0.9210273480056734,2.32421875,2.60546875,8171691652.373193,5.134471017600962,145947042287.06302,46084374685.4175,28.95592445877735,4877523686119.111,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96171875,0.9210273480056734,2.74609375,1.45703125,9753763638.730322,6.128525016120348,121478503913.19482,96570427955.36214,60.677529768286,4734737900026.054,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96171875,0.9210273480056734,2.74609375,2.60546875,5368797960.49615,3.3733452876329517,168443829058.76706,-0.00023719895679091574,-1.4903782727710294e-13,4923608060804.529,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96171875,1.102643306313791,2.74609375,2.60546875,5368797960.49615,2.817722872288345,168443829058.76706,-0.00023719895679091574,-1.2448986360643985e-13,4923608060804.529,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96953125,0.733993253138254,3.14453125,3.94140625,4048646589.694816,3.192082170273629,188770774479.50034,-0.00023719895679091574,-1.87015226942014e-13,4946562449202.263,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96953125,0.733993253138254,3.84765625,3.77734375,1580825988.9886644,1.2463736564707826,204847306622.1966,-0.00023719895679091574,-1.87015226942014e-13,4946562449202.263,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96953125,0.733993253138254,3.84765625,3.94140625,1580825988.9886644,1.2463736564707826,204847306622.1966,-0.00023719895679091574,-1.87015226942014e-13,4946562449202.263,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96953125,0.8433311413931587,3.84765625,3.94140625,1580825988.9886644,1.0847813033769131,204847306622.1966,-0.00023719895679091574,-1.6276870148871187e-13,4946562449202.263,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96953125,0.9006184092139117,2.25390625,1.03515625,10662195152.256887,6.851127804070014,62580466417.626305,268529098144.2836,172.546754606037,3159733774497.8228,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.96953125,0.9587110398556346,2.48828125,3.68359375,5739602959.314976,3.4645783267964454,163868912045.77408,-0.00023719895679091574,-1.4317965383002986e-13,4946562449202.263,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.97734375,0.983276799162915,1.71484375,2.51171875,7477483026.143503,4.400843308104802,100200759223.31197,397031823142.1723,233.6715223385845,3335682892174.1704,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.97734375,0.9852595178387645,1.48046875,2.11328125,5541796188.223904,3.2550388209708907,79108946223.4829,180284741989.40775,105.89235223973802,2555884237665.373,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.98515625,0.7936472101683756,3.33203125,2.01953125,6663611063.836879,4.8589050062498895,174121429870.28122,-0.0005693984435248197,-4.1518823972307517e-13,4992471225997.7295,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.98515625,0.979290734727564,3.14453125,2.20703125,6697687644.835807,3.9579427322931875,174907344168.65567,-0.0005693984435248197,-3.3648126798892565e-13,4992471225997.7295,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.98515625,1.0544732512988175,1.50390625,2.20703125,5481557464.591268,3.0083243960113597,82749056009.44891,191845783981.39584,105.28656425682341,2614785109509.555,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.98515625,1.0544732512988175,3.14453125,2.20703125,6697687644.835807,3.6757467688657766,174907344168.65567,-0.0005693984435248197,-3.1249060869497546e-13,4992471225997.7295,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.98515625,1.0544732512988175,3.14453125,3.16796875,4113894721.6801944,2.2577396905526563,190347444748.01773,-0.0005693984435248197,-3.1249060869497546e-13,4992471225997.7295,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.98515625,1.1060180479435355,3.94140625,1.10546875,5727370574.920061,2.996741843727183,126553732508.97974,266861835097.26566,139.6305717027855,3592465927383.173,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.99296875,0.9500159655116265,1.10546875,3.63671875,532400244.8246048,0.32431243759869927,91947491138.84683,30991996029.798187,18.87882260795037,2170908629016.5364,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.99296875,0.9500159655116265,1.33984375,3.63671875,1510608575.058189,0.9201895641426981,94398215641.36665,92306005895.61916,56.22834712795885,2345350333238.258,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.99296875,0.9500159655116265,1.33984375,3.98828125,1510608575.058189,0.9201895641426981,94398215641.36665,92306005895.61916,56.22834712795885,2345350333238.258,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,0.99296875,1.09017541138301,1.33984375,3.63671875,1510608575.058189,0.8018845115243738,94398215641.36665,92306005895.61916,48.99929582719555,2345350333238.258,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00078125,0.8078649225706296,2.44140625,2.72265625,8192769253.62289,5.868785459300451,157824211572.94965,9.500052994298834e-05,6.805241445176801e-14,5038380002793.194,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00078125,0.8830463389792857,1.83203125,3.96484375,7063000614.165623,4.628731737231131,117753299126.23152,397899215573.0741,260.7629289524045,4030057606523.3975,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00078125,0.9931405629494882,2.44140625,1.62109375,11048379522.507921,6.437898509160663,123274818426.39938,9.500052994298834e-05,5.535687553486639e-14,5038380002793.194,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00078125,0.9931405629494882,2.44140625,2.72265625,8192769253.62289,4.773932399438745,157824211572.94965,9.500052994298834e-05,5.535687553486639e-14,5038380002793.194,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00078125,0.9931405629494882,3.42578125,2.72265625,5730290806.275146,3.3390444782984567,194311434942.22748,9.500052994298834e-05,5.535687553486639e-14,5038380002793.194,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00078125,1.016723200837085,2.91015625,3.00390625,5225799028.218141,2.974446978244609,183381197822.27753,9.500052994298834e-05,5.407288678625447e-14,5038380002793.194,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00859375,0.923674695626743,1.19921875,1.83203125,4013334961.6248474,2.5144478001748745,64145177570.72812,60922972023.16367,38.1696605064182,2213743929605.981,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.00859375,1.0993815907860882,3.87109375,1.48046875,7383358461.02012,3.8865275923978926,158238014429.5143,98786480444.89569,52.00023594031428,4910405571355.09,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.01640625,0.8362674617231936,2.48828125,3.42578125,6017101893.689578,4.163882143956137,167394964957.67297,9.500052994298834e-05,6.574111877859899e-14,5084288779588.661,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.01640625,0.8904819347238612,1.22265625,2.88671875,2783545765.1284294,1.8089622943424524,90060710228.42271,69911813470.67276,45.43407767240885,2230414347368.5264,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.01640625,0.9544066084386861,3.42578125,3.23828125,4016284395.141342,2.4352709149802583,201325850312.43982,9.500052994298834e-05,5.760349734140996e-14,5084288779588.661,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.01640625,1.2266226809209653,1.03515625,3.23828125,422695396.68653727,0.19942187227236394,91607996397.09897,26773038637.704617,12.63115125786617,2146718724305.2478,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.01640625,1.2266226809209653,3.42578125,1.94921875,6996379252.383692,3.3007954677882476,177403112200.60312,9.500052994298834e-05,4.481994291067922e-14,5084288779588.661,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.01640625,1.2266226809209653,3.42578125,3.23828125,4016284395.141342,1.8948277173960402,201325850312.43982,9.500052994298834e-05,4.481994291067922e-14,5084288779588.661,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.02421875,0.8078649225706296,1.38671875,1.66796875,6047121725.128421,4.331778297717829,58677433120.60425,115641198803.07973,82.83809357031184,2413116224224.655,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.02421875,0.8078649225706296,2.18359375,1.26953125,11875157814.85906,8.50661740289151,76989752457.67458,200269101216.03113,143.4602089695219,4389231507802.1025,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.02421875,0.8078649225706296,2.18359375,1.66796875,12149583197.96124,8.703198515840693,107742712659.95988,138341087327.3647,99.09886835536439,4833304552003.426,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.02421875,1.1341717841080254,2.18359375,1.66796875,12149583197.96124,6.199245029399164,107742712659.95988,138341087327.3647,70.58763119707287,4833304552003.426,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.03203125,0.912727410537296,1.03515625,1.87890625,3731126880.1889367,2.3656755780816474,64911535026.4343,27184614942.66548,17.236074176646767,2147468853056.3875,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.03203125,0.912727410537296,1.03515625,3.58984375,429193404.321995,0.2721248532901276,91618290203.08055,27184614942.66548,17.236074176646767,2147468853056.3875,1728000000.0,2,0.15935113630024111
Beach nourishment,TCs,TC,1.03203125,0.912727410537296,3.70703125,1.87890625,5931335428.428087,3.7606910241905895,183135695245.13443,-0.0009015979302587235,-5.716471922161e-13,5130197556384.126,1728000000.0,2,0.15935113630024111
